"","features.fire_fly_id","fit.cluster"
"2896",14629107,1
"2897",14631728,1
"2898",14633295,1
"2899",14633636,3
"2900",14636094,1
"2901",14636284,3
"2902",14636760,3
"2903",14637603,1
"2904",14637947,1
"2905",14647366,2
"2906",14652055,3
"2907",14654269,3
"2908",14655410,3
"2909",14657469,1
"2910",14660818,2
"2911",14668031,1
"2912",14671295,1
"2913",14671865,1
"2914",14673628,2
"2915",14680367,1
"2916",14684287,2
"2917",14687755,3
"2918",14691307,3
"2919",14691575,2
"2920",14694727,2
"2921",14700950,2
"2922",14701331,3
"2923",14701336,1
"2924",14702613,1
"2925",14702676,3
"2926",14706656,3
"2927",14711915,3
"2928",14720152,1
"2929",14720795,3
"2930",14724583,1
"2931",14728272,2
"2932",14728712,3
"2933",14731333,3
"2934",14733130,1
"2935",14738214,2
"2936",14741230,2
"2937",14741422,3
"2938",14742194,1
"2939",14744865,2
"2940",14747932,1
"2941",14753467,2
"2942",14753623,1
"2943",14766182,3
"2944",14768968,1
"2945",14773892,3
"2946",14775367,2
"2947",14790641,3
"2948",14791342,1
"2949",14794547,2
"2950",14795085,3
"2951",14798680,1
"2952",14800468,3
"2953",14835273,3
"2954",14844237,3
"2955",14847341,2
"2956",14888994,3
"2957",14897735,3
"2958",14920567,2
"2959",14923680,1
"2960",14928431,1
"2961",14930309,1
"2962",14934122,2
"2963",14947706,2
"2964",14949244,3
"2965",14951843,3
"2966",14952348,2
"2967",14952886,3
"2968",14958636,3
"2969",14965022,3
"2970",14965838,3
"2971",14976028,1
"2972",14978018,2
"2973",14985986,2
"2974",14987902,2
"2975",14996212,3
"2976",15004511,2
"2977",15005687,2
"2978",15007737,2
"2979",15009917,3
"2980",15010223,1
"2981",15018069,3
"2982",15018576,3
"2983",15019977,3
"2984",15023619,3
"2985",15025021,2
"2986",15026765,3
"2987",15038196,2
"2988",15038695,2
"2989",15040635,1
"2990",15041937,2
"2991",15042709,2
"2992",15045456,2
"2993",15046303,3
"2994",15053926,3
"2995",15059730,1
"2996",15060681,1
"2997",15064056,3
"2998",15067240,3
"2999",15073601,1
"3000",15074043,2
"3001",15074688,3
"3002",15076270,1
"3003",15079270,3
"3004",15082195,3
"3005",15083066,1
"3006",15085267,3
"3007",15086373,3
"3008",15087342,3
"3009",15092733,3
"3010",15093089,1
"3011",15095208,3
"3012",15098465,3
"3013",15101470,1
"3014",15108217,3
"3015",15109897,1
"3016",15112820,3
"3017",15112913,2
"3018",15115945,3
"3019",15119157,2
"3020",15126444,3
"3021",15139216,3
"3022",15144684,3
"3023",15147735,1
"3024",15149782,3
"3025",15156696,3
"3026",15157070,2
"3027",15161003,3
"3028",15163446,2
"3029",15165564,1
"3030",15166663,2
"3031",15167965,3
"3032",15168649,1
"3033",15169083,3
"3034",15170973,2
"3035",15175714,3
"3036",15184197,1
"3037",15186949,2
"3038",15188950,1
"3039",15189681,1
"3040",15192398,3
"3041",15204348,3
"3042",15206003,3
"3043",15206896,3
"3044",15207201,2
"3045",15207664,1
"3046",15208205,2
"3047",15214073,3
"3048",15215452,1
"3049",15215481,1
"3050",15217139,3
"3051",15219535,1
"3052",15290704,1
"3053",15292400,1
"3054",15292628,3
"3055",15293797,1
"3056",15295555,1
"3057",15295880,3
"3058",15299621,3
"3059",15487858,3
"3060",15908118,3
"3061",15913098,2
"3062",16189451,3
"3063",16190188,3
"3064",16191788,2
"3065",16192222,1
"3066",16405826,3
"3067",16531756,1
"3068",16637957,2
"3069",16729006,3
"3070",16917010,2
"3071",17055532,3
"3072",17056138,1
"3073",17057261,3
"3074",17061499,1
"3075",17062232,1
"3076",17067160,2
"3077",17068648,2
"3078",17101412,3
"3079",17101554,3
"3080",17104134,1
"3081",17104586,3
"3082",17106526,3
"3083",17419226,3
"3084",17550348,3
"3085",17729641,3
"3086",17864755,1
"3087",18135652,1
"3088",18137623,2
"3089",18137997,3
"3090",18142587,1
"3091",18148179,1
"3092",18162362,3
"3093",18163961,3
"3094",18164448,1
"3095",18168198,1
"3096",18171550,2
"3097",18171891,1
"3098",18571188,2
"3099",18608705,2
"3100",19000199,1
"3101",19413239,1
"3102",19606569,3
"3103",19606712,3
"3104",19612687,1
"3105",19613860,2
"3106",19615869,2
"3107",19616360,2
"3108",19634623,1
"3109",19650381,1
"3110",19651361,1
"3111",19657746,2
"3112",19669170,1
"3113",19690139,3
"3114",19697137,2
"3115",19699232,1
"3116",19703858,1
"3117",19705839,3
"3118",19711634,3
"3119",19712044,3
"3120",19721882,1
"3121",19722710,1
"3122",19724435,3
"3123",19725250,3
"3124",19727779,1
"3125",19727973,1
"3126",19731536,2
"3127",19733332,2
"3128",19737294,1
"3129",19738319,3
"3130",19739073,3
"3131",19740411,3
"3132",19742294,3
"3133",19744013,3
"3134",19744631,3
"3135",19745101,1
"3136",19745853,1
"3137",19751725,3
"3138",19757774,3
"3139",19759228,2
"3140",19761794,1
"3141",19764495,3
"3142",19764527,3
"3143",20542549,3
"3144",20840326,1
"3145",20841554,1
"3146",20843355,2
"3147",20845150,3
"3148",20845691,2
"3149",20846861,2
"3150",20851232,3
"3151",20851525,2
"3152",20851728,1
"3153",20853265,1
"3154",20857646,2
"3155",20857731,1
"3156",20858726,1
"3157",20861215,3
"3158",20862110,3
"3159",20863519,2
"3160",20863594,1
"3161",20865794,3
"3162",20874387,1
"3163",20887284,1
"3164",20893756,1
"3165",20895491,2
"3166",20907067,1
"3167",20912818,1
"3168",20916629,1
"3169",20924056,1
"3170",20926476,3
"3171",20929489,3
"3172",20931856,3
"3173",20934980,3
"3174",20935056,2
"3175",20939878,1
"3176",20940042,1
"3177",20940336,2
"3178",20943930,3
"3179",20943987,3
"3180",20951728,1
"3181",20963728,3
"3182",20965669,3
"3183",20968733,3
"3184",20969632,3
"3185",20973050,2
"3186",20975745,3
"3187",20976295,3
"3188",20982071,3
"3189",20983261,1
"3190",20988897,1
"3191",20992570,3
"3192",20993652,1
"3193",20994898,1
"3194",21015696,1
"3195",21020295,2
"3196",21023820,1
"3197",21027988,3
"3198",21037766,3
"3199",21040272,3
"3200",21042063,2
"3201",21055993,3
"3202",21064536,2
"3203",21066684,3
"3204",21093075,1
"3205",21096023,3
"3206",21105453,1
"3207",21109837,1
"3208",21112108,1
"3209",21132651,3
"3210",21165867,3
"3211",21182504,3
"3212",21188002,3
"3213",21216733,3
"3214",21226887,3
"3215",21230721,3
"3216",21238282,3
"3217",21245939,3
"3218",21250006,2
"3219",21253870,1
"3220",21257743,1
"3221",21266277,2
"3222",21271764,2
"3223",21272331,1
"3224",21273654,3
"3225",21291443,1
"3226",21293420,2
"3227",21295896,1
"3228",21297221,2
"3229",21299519,2
"3230",21299838,2
"3231",22345929,2
"3232",22391356,1
"3233",22505876,1
"3234",22767095,1
"3235",23077745,3
"3236",23096212,2
"3237",23096589,1
"3238",23100377,3
"3239",23105640,1
"3240",23108170,3
"3241",23113901,3
"3242",23123044,3
"3243",23126587,3
"3244",23126616,1
"3245",23126736,2
"3246",23130113,1
"3247",23134262,2
"3248",23141866,1
"3249",23144887,3
"3250",23145288,1
"3251",23175056,1
"3252",23177041,3
"3253",23187170,2
"3254",23189847,3
"3255",23192612,3
"3256",23192942,3
"3257",23196455,2
"3258",23198436,2
"3259",23202581,3
"3260",23202633,3
"3261",23204924,2
"3262",23210937,2
"3263",23211618,1
"3264",23211897,1
"3265",23212527,2
"3266",23215460,2
"3267",23221403,3
"3268",23223062,3
"3269",23226920,3
"3270",23228385,2
"3271",23231026,1
"3272",23231948,3
"3273",23234589,1
"3274",23234978,3
"3275",23235474,1
"3276",23235491,3
"3277",23238402,2
"3278",23241956,1
"3279",23247060,3
"3280",23248629,3
"3281",23250713,3
"3282",23252165,1
"3283",23253848,1
"3284",23255631,3
"3285",23257524,3
"3286",23258856,3
"3287",23260008,3
"3288",23260967,1
"3289",23261510,3
"3290",23263642,3
"3291",23266321,3
"3292",23268651,2
"3293",23268915,1
"3294",23272204,2
"3295",23273571,3
"3296",23274241,1
"3297",23274521,3
"3298",23277480,2
"3299",23278805,2
"3300",23282690,1
"3301",23283171,3
"3302",23283932,3
"3303",23288424,3
"3304",23288434,1
"3305",23290639,1
"3306",23297675,1
"3307",23298973,3
"3308",23302740,1
"3309",23303962,3
"3310",23304783,3
"3311",23305447,3
"3312",23306054,3
"3313",23308806,3
"3314",23310048,3
"3315",23310606,1
"3316",23311482,1
"3317",23324090,1
"3318",23324465,1
"3319",23325762,3
"3320",23327438,2
"3321",23327563,1
"3322",23328376,2
"3323",23328565,3
"3324",23328731,3
"3325",23331780,1
"3326",23385846,1
"3327",23389152,3
"3328",23392748,2
"3329",23392996,1
"3330",23393739,1
"3331",23398125,3
"3332",23398959,1
"3333",23416912,1
"3334",23418516,3
"3335",23419615,2
"3336",23420150,2
"3337",23421647,3
"3338",23424768,1
"3339",23426213,2
"3340",23426441,1
"3341",23426453,3
"3342",23427912,1
"3343",23428975,3
"3344",23429267,3
"3345",23431724,3
"3346",23431979,3
"3347",23436057,3
"3348",23442295,3
"3349",23443330,2
"3350",23444876,1
"3351",23448719,3
"3352",23453663,3
"3353",23454668,3
"3354",23456411,1
"3355",23456826,2
"3356",23459931,2
"3357",23460494,3
"3358",23461393,3
"3359",23461530,1
"3360",23461927,2
"3361",23473025,1
"3362",23486504,1
"3363",23506784,1
"3364",23507153,2
"3365",23539633,1
"3366",23625416,1
"3367",23626871,1
"3368",23627796,1
"3369",23629373,3
"3370",23630957,3
"3371",23631692,1
"3372",23633053,1
"3373",23656261,3
"3374",23665294,1
"3375",23702359,2
"3376",23703433,2
"3377",23705789,1
"3378",23712113,3
"3379",23712200,2
"3380",23714755,3
"3381",23716719,3
"3382",23717724,2
"3383",23718867,3
"3384",23719113,1
"3385",23719266,1
"3386",23721519,2
"3387",23722635,3
"3388",23727991,1
"3389",23730790,2
"3390",23733761,1
"3391",23744043,1
"3392",23744516,1
"3393",23752906,1
"3394",23756136,1
"3395",23756668,3
"3396",23757692,1
"3397",23761152,3
"3398",23770930,1
"3399",23771720,1
"3400",23775521,1
"3401",23775807,1
"3402",23779262,1
"3403",23782440,3
"3404",23783651,1
"3405",23784586,3
"3406",23790770,1
"3407",23791888,1
"3408",23793089,2
"3409",23795168,3
"3410",23805370,3
"3411",23835656,1
"3412",23836701,3
"3413",23841400,1
"3414",23841608,1
"3415",23841707,3
"3416",23846889,3
"3417",23847007,2
"3418",23851243,3
"3419",23857612,3
"3420",23858364,1
"3421",23859435,2
"3422",23861049,1
"3423",23862320,3
"3424",23866605,3
"3425",23870790,1
"3426",23872328,3
"3427",23873268,3
"3428",23875943,3
"3429",23915455,1
"3430",23960513,3
"3431",23960752,2
"3432",23961161,2
"3433",23963096,1
"3434",23963410,3
"3435",23963526,3
"3436",23963680,1
"3437",23983716,1
"3438",23984080,1
"3439",23986944,2
"3440",23987461,1
"3441",23987708,3
"3442",23987830,1
"3443",24005019,1
"3444",24006725,2
"3445",24008948,1
"3446",24009056,3
"3447",24011857,2
"3448",24013558,1
"3449",24096502,1
"3450",24096766,1
"3451",24097010,1
"3452",24097126,2
"3453",24098291,1
"3454",24098815,2
"3455",24099728,1
"3456",24111462,2
"3457",24111904,3
"3458",24115134,3
"3459",24120735,1
"3460",24121782,3
"3461",24121871,2
"3462",24121998,3
"3463",24141830,1
"3464",24239235,3
"3465",24244178,1
"3466",24244787,2
"3467",24246310,2
"3468",24248011,1
"3469",24252913,3
"3470",24255932,3
"3471",24256196,3
"3472",24261670,1
"3473",24265683,3
"3474",24275649,2
"3475",24291091,3
"3476",24292980,2
"3477",24293725,3
"3478",24340204,1
"3479",24340497,1
"3480",24342704,3
"3481",24344356,1
"3482",24344757,3
"3483",24345439,3
"3484",24345602,1
"3485",24347333,1
"3486",24364630,1
"3487",24365402,1
"3488",24388021,3
"3489",24392349,1
"3490",24408213,3
"3491",24408690,3
"3492",24413358,2
"3493",24415644,3
"3494",24417799,2
"3495",24418379,2
"3496",24439674,2
"3497",24452256,2
"3498",24453701,1
"3499",24455081,1
"3500",24456272,2
"3501",24456935,3
"3502",24457370,3
"3503",24458226,1
"3504",24458652,2
"3505",24462719,1
"3506",24492592,1
"3507",24505713,3
"3508",24509422,1
"3509",24511299,3
"3510",24512003,1
"3511",24512134,3
"3512",24512273,1
"3513",24514970,3
"3514",24524132,3
"3515",24528843,3
"3516",24529849,1
"3517",24530035,3
"3518",24531418,3
"3519",24535017,1
"3520",24535670,3
"3521",24535717,2
"3522",24536733,3
"3523",24537151,3
"3524",24539098,1
"3525",24541436,2
"3526",24542641,3
"3527",24544165,3
"3528",24545978,2
"3529",24548240,2
"3530",24550898,1
"3531",24556979,2
"3532",24583752,3
"3533",24584265,1
"3534",24593956,1
"3535",24595908,1
"3536",24596047,1
"3537",24624895,3
"3538",24626991,3
"3539",24627683,3
"3540",24627691,3
"3541",24628858,3
"3542",24628891,3
"3543",24629043,2
"3544",24634442,3
"3545",24635534,1
"3546",24643013,2
"3547",24643695,1
"3548",24644530,2
"3549",24644922,2
"3550",24647714,2
"3551",24650716,2
"3552",24651149,3
"3553",24652280,3
"3554",24652569,2
"3555",24652647,2
"3556",24653676,1
"3557",24653815,1
"3558",24654063,3
"3559",24655986,3
"3560",24656902,2
"3561",24657651,3
"3562",24658121,2
"3563",24658737,1
"3564",24659100,3
"3565",24659388,1
"3566",24659425,1
"3567",24659437,3
"3568",24659619,3
"3569",24659890,3
"3570",24660510,3
"3571",24660715,3
"3572",24661200,1
"3573",24661224,2
"3574",24661505,3
"3575",24661527,3
"3576",24661643,1
"3577",24661696,3
"3578",24661902,3
"3579",24662410,3
"3580",24662802,3
"3581",24664593,3
"3582",24665225,2
"3583",24677572,2
"3584",24677604,1
"3585",24677893,3
"3586",24680552,1
"3587",24680554,2
"3588",24681245,3
"3589",24682482,2
"3590",24685048,2
"3591",24686045,1
"3592",24688895,3
"3593",24701115,2
"3594",24709185,2
"3595",24709700,1
"3596",24710612,2
"3597",24712966,3
"3598",24713289,1
"3599",24713303,1
"3600",24713912,3
"3601",24713965,2
"3602",24714568,2
"3603",24715728,1
"3604",24727834,3
"3605",24728285,3
"3606",24734995,2
"3607",24745505,2
"3608",24751042,1
"3609",24751428,3
"3610",24754055,1
"3611",24764631,3
"3612",24765787,1
"3613",24766249,2
"3614",24768253,2
"3615",24768460,1
"3616",24771249,3
"3617",24784078,2
"3618",24784338,2
"3619",24784909,2
"3620",24785701,3
"3621",24794547,3
"3622",24796454,2
"3623",24796694,1
"3624",24797014,3
"3625",24797352,3
"3626",24797445,3
"3627",24798208,1
"3628",24798904,1
"3629",24800632,3
"3630",24803069,3
"3631",24804523,1
"3632",24805314,3
"3633",24806659,3
"3634",24806786,1
"3635",24807046,3
"3636",24807573,3
"3637",24810399,3
"3638",24811402,1
"3639",24814412,2
"3640",24816690,1
"3641",24818052,2
"3642",24820640,3
"3643",24823575,3
"3644",24823829,1
"3645",24824761,3
"3646",24824820,1
"3647",24825243,3
"3648",24825349,3
"3649",24825478,3
"3650",24825854,3
"3651",24828120,3
"3652",24828498,2
"3653",24829835,1
"3654",24829952,1
"3655",24831701,2
"3656",24832908,3
"3657",24838204,3
"3658",24838336,3
"3659",24839336,1
"3660",24841440,3
"3661",24841472,3
"3662",24842780,3
"3663",24842835,3
"3664",24842852,2
"3665",24843112,3
"3666",24846670,1
"3667",24847452,3
"3668",24852534,3
"3669",24855740,3
"3670",24856528,3
"3671",24858318,3
"3672",24862080,3
"3673",24862212,3
"3674",24862345,2
"3675",24864114,3
"3676",24865315,3
"3677",24865703,3
"3678",24867092,2
"3679",24867622,3
"3680",24869368,1
"3681",24869577,3
"3682",24869898,3
"3683",24869901,1
"3684",24871221,3
"3685",24872718,3
"3686",24874894,1
"3687",24876075,3
"3688",24876597,3
"3689",24877327,1
"3690",24879408,3
"3691",24881762,3
"3692",24883447,1
"3693",24892225,1
"3694",24893906,2
"3695",24894909,3
"3696",24896716,3
"3697",24900993,3
"3698",24904141,1
"3699",24904213,1
"3700",24909421,3
"3701",24915449,1
"3702",24921408,1
"3703",24923057,1
"3704",24924535,3
"3705",24927338,3
"3706",24928584,2
"3707",24929429,1
"3708",24929430,3
"3709",24929595,3
"3710",24931318,3
"3711",24932139,3
"3712",24935924,2
"3713",24939687,1
"3714",24939995,3
"3715",24943322,1
"3716",24943338,3
"3717",24944994,1
"3718",24945242,1
"3719",24945476,1
"3720",24946247,2
"3721",24946891,3
"3722",24947392,1
"3723",24947598,2
"3724",24947665,3
"3725",24949636,1
"3726",24950262,3
"3727",24951333,3
"3728",24952058,3
"3729",24952627,3
"3730",24952760,2
"3731",24952786,3
"3732",24957315,3
"3733",24960164,1
"3734",24961949,3
"3735",24963821,1
"3736",24966022,3
"3737",24966517,1
"3738",24971454,3
"3739",24973005,3
"3740",24975206,1
"3741",24995197,1
"3742",25118256,1
"3743",25118621,3
"3744",25118779,1
"3745",25126142,3
"3746",25129977,3
"3747",25131380,3
"3748",25134855,1
"3749",25134900,2
"3750",25136207,3
"3751",25136452,3
"3752",25136828,3
"3753",25137515,3
"3754",25138754,3
"3755",25139593,3
"3756",25142698,1
"3757",25143821,1
"3758",25144626,3
"3759",25145172,1
"3760",25146385,1
"3761",25147088,3
"3762",25147355,2
"3763",25147988,1
"3764",25150340,1
"3765",25151437,1
"3766",25152934,1
"3767",25155357,3
"3768",25158644,3
"3769",25160786,1
"3770",25164241,1
"3771",25165260,3
"3772",25171145,3
"3773",25174449,3
"3774",25178149,1
"3775",25179375,2
"3776",25179600,3
"3777",25182357,1
"3778",25186440,3
"3779",25188797,3
"3780",25188867,3
"3781",25191537,2
"3782",25192347,3
"3783",25192915,2
"3784",25196601,3
"3785",25197754,2
"3786",25198232,3
"3787",25199260,3
"3788",25200364,3
"3789",25202529,3
"3790",25203938,2
"3791",25204775,3
"3792",25205269,2
"3793",25205824,1
"3794",25207086,1
"3795",25207325,1
"3796",25209222,1
"3797",25209594,3
"3798",25210330,3
"3799",25212098,3
"3800",25214138,2
"3801",25218360,3
"3802",25218546,1
"3803",25219724,1
"3804",25221292,1
"3805",25226389,1
"3806",25229822,1
"3807",25234715,1
"3808",25235214,3
"3809",25239117,3
"3810",25245472,3
"3811",25247733,1
"3812",25250574,3
"3813",25251127,3
"3814",25251575,3
"3815",25253659,1
"3816",25254224,1
"3817",25254272,3
"3818",25256016,3
"3819",25256331,1
"3820",25258024,1
"3821",25261294,3
"3822",25262129,3
"3823",25262550,3
"3824",25263478,3
"3825",25265301,3
"3826",25266819,3
"3827",25268989,3
"3828",25270371,3
"3829",25275021,1
"3830",25275893,1
"3831",25277348,1
"3832",25278884,3
"3833",25280536,3
"3834",25280550,2
"3835",25281128,2
"3836",25281838,3
"3837",25282690,1
"3838",25282768,2
"3839",25283265,1
"3840",25283362,1
"3841",25284583,3
"3842",25288037,3
"3843",25288157,3
"3844",25290778,1
"3845",25297836,3
"3846",25298299,1
"3847",25299804,1
"3848",25301648,2
"3849",25302121,1
"3850",25308033,1
"3851",25308034,2
"3852",25308329,3
"3853",25308488,1
"3854",25311131,3
"3855",25311154,3
"3856",25311196,1
"3857",25311340,3
"3858",25311409,3
"3859",25311714,3
"3860",25312620,2
"3861",25314010,3
"3862",25314151,3
"3863",25321683,3
"3864",25322749,1
"3865",25324165,1
"3866",25324659,2
"3867",25326413,3
"3868",25335347,1
"3869",25337949,3
"3870",25338625,3
"3871",25338907,1
"3872",25339187,3
"3873",25339429,3
"3874",25341039,2
"3875",25348947,1
"3876",25349932,2
"3877",25350942,2
"3878",25352228,3
"3879",25352358,1
"3880",25352569,2
"3881",25352834,3
"3882",25352969,2
"3883",25353201,1
"3884",25353346,3
"3885",25354218,2
"3886",25355835,1
"3887",25357802,1
"3888",25358062,1
"3889",25359095,3
"3890",25360101,1
"3891",25368068,3
"3892",25369263,3
"3893",25370135,1
"3894",25370436,1
"3895",25372418,1
"3896",25372833,3
"3897",25375117,3
"3898",25378187,2
"3899",25380004,3
"3900",25380792,1
"3901",25386026,3
"3902",25386289,3
"3903",25387081,1
"3904",25390798,3
"3905",25395231,1
"3906",25395664,2
"3907",25396916,3
"3908",25399680,3
"3909",25400241,3
"3910",25401474,1
"3911",25401612,2
"3912",25404464,3
"3913",25404594,1
"3914",25409062,1
"3915",25411394,3
"3916",25411659,1
"3917",25412208,3
"3918",25414401,1
"3919",25425080,1
"3920",25425687,3
"3921",25426053,3
"3922",25428229,3
"3923",25428461,3
"3924",25429369,2
"3925",25431397,1
"3926",25433964,1
"3927",25434979,3
"3928",25435973,3
"3929",25436862,3
"3930",25437499,1
"3931",25438246,1
"3932",25438554,3
"3933",25440037,3
"3934",25440924,1
"3935",25443889,3
"3936",25445294,3
"3937",25445357,1
"3938",25446449,1
"3939",25451106,1
"3940",25453187,1
"3941",25454030,1
"3942",25458008,1
"3943",25461158,3
"3944",25463083,2
"3945",25465054,3
"3946",25465767,1
"3947",25466032,1
"3948",25466511,3
"3949",25474980,2
"3950",25481405,1
"3951",25482600,1
"3952",25482605,1
"3953",25484886,1
"3954",25488953,1
"3955",25489246,1
"3956",25489409,2
"3957",25489502,3
"3958",25489818,1
"3959",25490329,1
"3960",25491881,1
"3961",25493455,1
"3962",25494168,3
"3963",25502326,3
"3964",25504765,3
"3965",25504964,3
"3966",25505112,1
"3967",25509093,1
"3968",25514925,3
"3969",25517896,3
"3970",25518908,3
"3971",25519861,3
"3972",25520622,1
"3973",25523642,3
"3974",25525213,3
"3975",25525411,1
"3976",25528395,1
"3977",25529130,1
"3978",25531514,3
"3979",25533109,1
"3980",25534188,3
"3981",25535623,3
"3982",25535629,1
"3983",25538348,2
"3984",25539712,3
"3985",25539750,1
"3986",25540217,3
"3987",25540249,3
"3988",25540366,1
"3989",25541956,3
"3990",25543455,3
"3991",25544222,2
"3992",25544614,3
"3993",25544655,1
"3994",25544917,3
"3995",25548706,3
"3996",25549113,3
"3997",25549120,3
"3998",25550704,3
"3999",25552167,3
"4000",25553752,3
"4001",25554220,1
"4002",25555798,3
"4003",25555806,1
"4004",25557092,1
"4005",25559301,1
"4006",25559308,1
"4007",25561296,1
"4008",25565415,1
"4009",25567546,2
"4010",25570744,3
"4011",25570770,3
"4012",25570879,1
"4013",25573215,1
"4014",25573709,3
"4015",25573921,1
"4016",25574713,3
"4017",25575895,1
"4018",25577625,3
"4019",25578328,3
"4020",25578734,2
"4021",25580561,1
"4022",25580678,2
"4023",25582088,3
"4024",25582531,1
"4025",25582590,2
"4026",25583035,3
"4027",25583102,3
"4028",25584598,3
"4029",25586402,1
"4030",25587975,3
"4031",25588272,2
"4032",25589057,3
"4033",25591972,1
"4034",25592722,1
"4035",25592774,1
"4036",25592884,1
"4037",25593184,1
"4038",25595024,3
"4039",25595710,1
"4040",25596865,1
"4041",25596975,1
"4042",25596979,1
"4043",25597383,1
"4044",25597391,1
"4045",25599272,1
"4046",25601905,3
"4047",25605050,1
"4048",25605729,1
"4049",25606160,1
"4050",25608712,1
"4051",25609166,1
"4052",25609218,1
"4053",25609875,1
"4054",25611605,1
"4055",25614603,3
"4056",25614800,3
"4057",25615194,3
"4058",25617000,1
"4059",25617077,1
"4060",25618202,1
"4061",25618930,1
"4062",25619440,3
"4063",25620575,1
"4064",25620679,1
"4065",25621467,1
"4066",25621497,1
"4067",25622668,3
"4068",25623569,2
"4069",25624769,2
"4070",25626388,1
"4071",25630643,3
"4072",25632580,1
"4073",25632838,1
"4074",25633038,3
"4075",25634603,1
"4076",25635612,3
"4077",25640819,3
"4078",25642060,1
"4079",25643869,1
"4080",25645989,3
"4081",25657890,1
"4082",25659830,1
"4083",25665169,1
"4084",25665426,1
"4085",25665768,1
"4086",25665820,1
"4087",25666554,1
"4088",25669633,1
"4089",25672386,1
"4090",25672530,3
"4091",25678828,1
"4092",25681020,1
"4093",25682250,1
"4094",25683859,3
"4095",25684154,3
"4096",25685050,1
"4097",25686219,1
"4098",25686670,1
"4099",25697294,1
"4100",25697591,1
"4101",25697600,1
"4102",25699701,1
"4103",25702460,1
"4104",25710718,3
"4105",25714179,3
"4106",25716394,3
"4107",25717666,3
"4108",25718250,1
"4109",25723813,2
"4110",25723989,1
"4111",25724212,1
"4112",25724266,1
"4113",25726521,2
"4114",25726989,3
"4115",25727126,1
"4116",25727233,1
"4117",25728518,3
"4118",25729375,1
"4119",25736684,1
"4120",25739323,1
"4121",25748674,2
"4122",25753724,1
"4123",25753802,1
"4124",25773497,3
"4125",25775099,1
"4126",25775173,1
"4127",25778828,3
"4128",25783125,2
"4129",25794165,1
"4130",25795210,3
"4131",25797673,3
"4132",25816220,3
"4133",25838972,3
"4134",25846983,1
"4135",25855315,1
"4136",25858076,3
"4137",25859636,3
"4138",25859759,3
"4139",25860443,3
"4140",25860882,3
"4141",25890913,1
"4142",25891047,1
"4143",25891309,1
"4144",25891572,3
"4145",25892454,1
"4146",25894617,1
"4147",25897178,3
"4148",25899560,1
"4149",25901099,1
"4150",25905388,3
"4151",25905389,3
"4152",25905739,3
"4153",25906759,3
"4154",25907318,2
"4155",25913364,3
"4156",25913784,1
"4157",25913860,3
"4158",25919779,1
"4159",25919891,1
"4160",25919900,3
"4161",25920373,3
"4162",25920437,3
"4163",25923896,1
"4164",25927194,3
"4165",25927682,3
"4166",25928273,3
"4167",25930184,1
"4168",25930831,1
"4169",25935616,3
"4170",25940317,3
"4171",25941749,3
"4172",25942397,3
"4173",25943269,1
"4174",25944025,3
"4175",25946288,1
"4176",25946844,1
"4177",25953097,3
"4178",25953236,1
"4179",25956804,3
"4180",25959346,3
"4181",25962554,3
"4182",25962716,1
"4183",25962760,3
"4184",25962846,1
"4185",25966681,3
"4186",25967855,3
"4187",25968040,1
"4188",25971084,3
"4189",25972862,3
"4190",25972916,1
"4191",25975234,1
"4192",25975999,3
"4193",25978288,3
"4194",25979134,3
"4195",25983777,1
"4196",25986044,3
"4197",25986386,3
"4198",25987561,3
"4199",25989205,2
"4200",25991925,1
"4201",25997229,3
"4202",25999888,2
"4203",26004574,3
"4204",26009942,3
"4205",26013776,1
"4206",26014311,1
"4207",26014498,3
"4208",26017709,3
"4209",26019340,1
"4210",26020151,3
"4211",26020168,3
"4212",26020325,1
"4213",26021740,3
"4214",26024302,3
"4215",26025347,3
"4216",26030885,3
"4217",26035485,1
"4218",26038335,3
"4219",26038564,2
"4220",26039033,3
"4221",26039542,3
"4222",26042708,1
"4223",26043424,1
"4224",26045806,3
"4225",26049564,3
"4226",26050224,1
"4227",26050277,3
"4228",26052746,2
"4229",26054788,3
"4230",26055176,3
"4231",26069406,2
"4232",26069485,2
"4233",26069680,3
"4234",26071763,3
"4235",26073250,1
"4236",26075019,3
"4237",26075223,2
"4238",26077736,3
"4239",26080029,2
"4240",26086636,1
"4241",26086641,1
"4242",26087003,2
"4243",26090493,1
"4244",26092970,3
"4245",26095105,3
"4246",26096179,3
"4247",26103034,3
"4248",26103925,3
"4249",26104265,3
"4250",26112799,1
"4251",26113336,1
"4252",26114303,3
"4253",26122812,3
"4254",26122843,1
"4255",26127889,3
"4256",26128060,3
"4257",26129562,3
"4258",26132660,3
"4259",26135002,3
"4260",26138999,1
"4261",26139683,3
"4262",26140996,1
"4263",26142441,1
"4264",26145792,3
"4265",26151852,3
"4266",26152849,1
"4267",26154378,3
"4268",26154779,1
"4269",26154985,3
"4270",26155931,1
"4271",26157599,3
"4272",26158193,3
"4273",26158616,3
"4274",26164077,1
"4275",26165981,1
"4276",26171047,3
"4277",26175502,3
"4278",26176904,1
"4279",26177681,3
"4280",26178479,2
"4281",26179281,3
"4282",26181020,3
"4283",26181802,3
"4284",26182343,2
"4285",26184712,1
"4286",26186288,3
"4287",26186684,3
"4288",26187447,3
"4289",26188036,1
"4290",26188432,1
"4291",26192019,1
"4292",26194624,1
"4293",26200560,3
