,fire_fly_id,weekend_percentage,Browsers,percentageViewsPerCustomer
3359,3255928,0,Firefox,40.3685467
3360,3255928,0,Safari,56.85616234
3361,3255973,0,Chrome,2.623655914
3362,3255973,0,Firefox,89.84946237
3363,3255973,0,Safari,7.52688172
3364,3256074,0,Firefox,55.86690018
3365,3256074,0,Safari,44.13309982
3366,3256680,0,Safari,100
3367,3257101,0,Safari,100
3368,3257571,0,Chrome,93.33333333
3369,3257571,0,Safari,6.666666667
3370,3257621,0,Safari,100
3371,3257711,0,Edge,100
3372,3259140,0,Chrome,62.09057714
3373,3259140,0,Edge,37.90942286
3374,3259492,0,Chrome,66.66666667
3375,3259492,0,Edge,33.33333333
3376,3259699,0,Chrome,4.728132388
3377,3259699,0,Safari,95.27186761
3378,3260234,0,Chrome,100
3379,3260764,0,Edge,1.455653351
3380,3260764,0,Safari,98.54434665
3381,3261325,0,Chrome,71.16049383
3382,3261325,0,Edge,7.75308642
3383,3261325,0,Firefox,1.777777778
3384,3261325,0,Safari,19.30864198
3385,3261338,0,Edge,2.010820559
3386,3261338,0,Firefox,97.98917944
3387,3261687,0,Chrome,4.515344058
3388,3261687,0,Edge,2.460456942
3389,3261687,0,Firefox,0.83817764
3390,3261687,0,Safari,92.18602136
3391,3261940,0,Safari,100
3392,3262141,0,Chrome,80.73105581
3393,3262141,0,Edge,0.022494025
3394,3262141,0,Firefox,18.13861943
3395,3262141,0,Safari,1.107830732
3396,3262190,0,Chrome,92.70497095
3397,3262190,0,Edge,7.295029051
3398,3262664,0,Safari,100
3399,3262736,0,Safari,100
3400,3262746,0,Chrome,0.098619329
3401,3262746,0,Firefox,99.90138067
3402,3263127,0,Chrome,100
3403,3263188,0,Chrome,22.19419924
3404,3263188,0,Edge,3.530895334
3405,3263188,0,Safari,74.27490542
3406,3263640,0,Chrome,89.43606588
3407,3263640,0,Edge,0.830403405
3408,3263640,0,Safari,9.733530718
3409,3263917,0,Chrome,98.02690583
3410,3263917,0,Safari,1.97309417
3411,3264584,0,Chrome,100
3412,3264768,0,Edge,100
3413,3264850,0,Chrome,92.92959427
3414,3264850,0,Edge,6.980906921
3415,3264850,0,Safari,0.089498807
3416,3264902,0,Safari,100
3417,3265506,0,Chrome,100
3418,3265538,0,Safari,100
3419,3265692,0,Chrome,96.01139601
3420,3265692,0,Edge,3.988603989
3421,3266027,0,Chrome,0.071047957
3422,3266027,0,Edge,97.61989343
3423,3266027,0,Safari,2.309058615
3424,3266224,0,Safari,100
3425,3266310,0,Firefox,95.0164288
3426,3266310,0,Safari,4.9835712
3427,3266402,0,Chrome,2.070856053
3428,3266402,0,Edge,97.92914395
3429,3266739,0,Chrome,100
3430,3267100,0,Chrome,99.21369103
3431,3267100,0,Safari,0.786308973
3432,3267235,0,Safari,100
3433,3268083,0,Edge,38.58695652
3434,3268083,0,Firefox,32.06521739
3435,3268083,0,Safari,29.34782609
3436,3268569,0,Chrome,47.58064516
3437,3268569,0,Edge,52.41935484
3438,3268664,0,Chrome,47.72727273
3439,3268664,0,Safari,52.27272727
3440,3268753,0,Chrome,100
3441,3269672,0,Chrome,91.51501365
3442,3269672,0,Safari,8.484986351
3443,3270846,0,Chrome,3.184713376
3444,3270846,0,Safari,96.81528662
3445,3270986,0,Safari,100
3446,3271458,0,Chrome,95.6097561
3447,3271458,0,Firefox,2.926829268
3448,3271458,0,Safari,1.463414634
3449,3271557,0,Chrome,92.10526316
3450,3271557,0,Safari,7.894736842
3451,3271601,0,Safari,100
3452,3271616,0,Edge,0.763358779
3453,3271616,0,Safari,99.23664122
3454,3273195,0,Edge,98.66666667
3455,3273195,0,Safari,1.333333333
3456,3273230,0,Chrome,100
3457,3273479,0,Chrome,100
3458,3273998,0,Safari,100
3459,3274465,0,Chrome,100
3460,3275482,0,Safari,100
3461,3275783,0,Safari,100
3462,3276079,0,Edge,100
3463,3276092,0,Chrome,100
3464,3276393,0,Chrome,2.270102841
3465,3276393,0,Edge,84.91624665
3466,3276393,0,Safari,12.8136505
3467,3276410,0,Chrome,61.49493044
3468,3276410,0,Firefox,0.47158689
3469,3276410,0,Safari,38.03348267
3470,3276988,0,Chrome,6.236063343
3471,3276988,0,Firefox,93.76393666
3472,3277137,0,Chrome,98.45360825
3473,3277137,0,Edge,1.546391753
3474,3277290,0,Chrome,34.5740196
3475,3277290,0,Safari,65.4259804
3476,3277979,0,Safari,100
3477,3278053,0,Safari,100
3478,3278062,0,Safari,100
3479,3278234,0,Safari,100
3480,3278244,0,Firefox,80.52631579
3481,3278244,0,Safari,19.47368421
3482,3278456,0,Safari,100
3483,3278765,0,Chrome,100
3484,3278844,0,Edge,90.68627451
3485,3278844,0,Firefox,9.31372549
3486,3278877,0,Firefox,100
3487,3278887,0,Chrome,100
3488,3278911,0,Chrome,99.9741357
3489,3278911,0,Firefox,0.025864299
3490,3278917,0,Firefox,19.67265725
3491,3278917,0,Safari,80.32734275
3492,3279084,0,Safari,100
3493,3279807,0,Chrome,100
3494,3280066,0,Chrome,100
3495,3280218,0,Chrome,64.20364947
3496,3280218,0,Edge,30.64879477
3497,3280218,0,Firefox,0.337913945
3498,3280218,0,Safari,4.809641811
3499,3280291,0,Safari,100
3500,3280320,0,Safari,100
3501,3280471,0,Chrome,20.95990279
3502,3280471,0,Edge,40.94775213
3503,3280471,0,Safari,38.09234508
3504,3280747,0,Chrome,59.81651376
3505,3280747,0,Edge,28.99082569
3506,3280747,0,Safari,11.19266055
3507,3280886,0,Edge,100
3508,3281016,0,Safari,100
3509,3281543,0,Chrome,100
3510,3282433,0,Edge,100
3511,3283415,0,Chrome,5.723245786
3512,3283415,0,Edge,0.264602117
3513,3283415,0,Safari,94.0121521
3514,3284005,0,Edge,100
3515,3284110,0,Safari,100
3516,3284144,0,Safari,100
3517,3284181,0,Chrome,100
3518,3284259,0,Chrome,100
3519,3284311,0,Safari,100
3520,3285285,0,Safari,100
3521,3285439,0,Chrome,17.85347857
3522,3285439,0,Edge,61.12117706
3523,3285439,0,Safari,21.02534436
3524,3285668,0,Chrome,51.94029851
3525,3285668,0,Firefox,48.05970149
3526,3286712,0,Safari,100
3527,3287210,0,Edge,0.047845582
3528,3287210,0,Firefox,99.95215442
3529,3289338,0,Edge,100
3530,3289854,0,Chrome,97.91666667
3531,3289854,0,Safari,2.083333333
3532,3290218,0,Chrome,2.327935223
3533,3290218,0,Firefox,97.67206478
3534,3290313,0,Chrome,99.40253921
3535,3290313,0,Edge,0.597460792
3536,3291370,0,Chrome,100
3537,3291604,0,Edge,32.01219512
3538,3291604,0,Safari,67.98780488
3539,3292546,0,Edge,100
3540,3293244,0,Edge,100
3541,3293663,0,Edge,100
3542,3294687,0,Chrome,99.34583515
3543,3294687,0,Edge,0.17444396
3544,3294687,0,Safari,0.47972089
3545,3295263,0,Edge,57.72361953
3546,3295263,0,Safari,42.27638047
3547,3295659,0,Chrome,96.77419355
3548,3295659,0,Safari,3.225806452
3549,3295732,0,Chrome,12.76595745
3550,3295732,0,Firefox,85.10638298
3551,3295732,0,Safari,2.127659574
3552,3296463,0,Edge,100
3553,3296545,0,Edge,100
3554,3297475,0,Chrome,100
3555,3297691,0,Chrome,100
3556,3298013,0,Chrome,100
3557,3298402,0,Chrome,75.52870091
3558,3298402,0,Edge,0.604229607
3559,3298402,0,Firefox,23.86706949
3560,3298551,0,Edge,63.39194911
3561,3298551,0,Firefox,35.66178163
3562,3298551,0,Safari,0.946269261
3563,3298759,0,Edge,90.81632653
3564,3298759,0,Safari,9.183673469
3565,3298848,0,Firefox,100
3566,3298992,0,Edge,22.90659554
3567,3298992,0,Firefox,77.09340446
3568,3299377,0,Chrome,97.2972973
3569,3299377,0,Safari,2.702702703
3570,3299628,0,Chrome,100
3571,3299742,0,Chrome,95.4379562
3572,3299742,0,Edge,4.562043796
3573,3300770,0,Edge,57.06004227
3574,3300770,0,Safari,42.93995773
3575,3301012,0,Edge,0.029596576
3576,3301012,0,Safari,99.97040342
3577,3301105,0,Edge,100
3578,3302019,0,Safari,100
3579,3302022,0,Chrome,55.8715518
3580,3302022,0,Edge,42.48014348
3581,3302022,0,Firefox,0.621316936
3582,3302022,0,Safari,1.026987787
3583,3302367,0,Safari,100
3584,3302749,0,Edge,100
3585,3302763,0,Safari,100
3586,3303320,0,Chrome,100
3587,3304826,0,Firefox,98.88475836
3588,3304826,0,Safari,1.115241636
3589,3304924,0,Chrome,92.82202557
3590,3304924,0,Safari,7.177974435
3591,3306439,0,Edge,100
3592,3306726,0,Chrome,82.82999661
3593,3306726,0,Safari,17.17000339
3594,3308313,0,Chrome,100
3595,3309625,0,Chrome,100
3596,3309773,0,Edge,100
3597,3309910,0,Chrome,100
3598,3311292,0,Chrome,100
3599,3311797,0,Safari,100
3600,3312179,0,Safari,100
3601,3312404,0,Safari,100
3602,3312903,0,Safari,100
3603,3313072,0,Safari,100
3604,3313421,0,Safari,100
3605,3313772,0,Safari,100
3606,3313790,0,Safari,100
3607,3313970,0,Safari,100
3608,3314035,0,Safari,100
3609,3315392,0,Chrome,68.55546688
3610,3315392,0,Safari,31.44453312
3611,3315561,0,Chrome,92
3612,3315561,0,Safari,8
3613,3316603,0,Safari,100
3614,3316736,0,Edge,100
3615,3316805,0,Chrome,100
3616,3317224,0,Chrome,100
3617,3318538,0,Edge,27.80112045
3618,3318538,0,Firefox,43.34733894
3619,3318538,0,Safari,28.85154062
3620,3323166,0,Chrome,19.59910913
3621,3323166,0,Edge,60.80178174
3622,3323166,0,Safari,19.59910913
3623,3323446,0,Chrome,65.96638655
3624,3323446,0,Edge,33.19327731
3625,3323446,0,Safari,0.840336134
3626,3323459,0,Firefox,100
3627,3325014,0,Firefox,23.86892571
3628,3325014,0,Safari,76.13107429
3629,3325556,0,Chrome,30.38711888
3630,3325556,0,Edge,10.27749229
3631,3325556,0,Safari,59.33538883
3632,3328127,0,Edge,100
3633,3328146,0,Chrome,92.45283019
3634,3328146,0,Edge,7.547169811
3635,3328219,0,Edge,100
3636,3328803,0,Chrome,6.382978723
3637,3328803,0,Safari,93.61702128
3638,3329218,0,Safari,100
3639,3329264,0,Edge,87.44897959
3640,3329264,0,Safari,12.55102041
3641,3329887,0,Chrome,100
3642,3331128,0,Edge,100
3643,3331198,0,Safari,100
3644,3331300,0,Edge,3.546099291
3645,3331300,0,Safari,96.45390071
3646,3331479,0,Chrome,100
3647,3333317,0,Safari,100
3648,3333366,0,Chrome,100
3649,3333904,0,Safari,100
3650,3334204,0,Chrome,0.076636742
3651,3334204,0,Safari,99.92336326
3652,3334556,0,Chrome,87.9322471
3653,3334556,0,Edge,12.0677529
3654,3335158,0,Chrome,0.044783546
3655,3335158,0,Edge,25.10034832
3656,3335158,0,Firefox,74.85486814
3657,3335346,0,Chrome,100
3658,3335467,0,Chrome,99.43517783
3659,3335467,0,Edge,0.564822169
3660,3335972,0,Edge,100
3661,3336140,0,Chrome,100
3662,3337118,0,Safari,100
3663,3337217,0,Safari,100
3664,3338244,0,Safari,100
3665,3338596,0,Chrome,99.98886662
3666,3338596,0,Edge,0.011133378
3667,3339147,0,Chrome,0.521878764
3668,3339147,0,Safari,99.47812124
3669,3339208,0,Safari,100
3670,3340213,0,Chrome,92.86361215
3671,3340213,0,Safari,7.136387853
3672,3340247,0,Chrome,100
3673,3340274,0,Chrome,5.555555556
3674,3340274,0,Firefox,94.44444444
3675,3341058,0,Safari,100
3676,3341236,0,Chrome,100
3677,3341372,0,Edge,3.733928709
3678,3341372,0,Safari,96.26607129
3679,3341411,0,Edge,75.81521739
3680,3341411,0,Safari,24.18478261
3681,3343195,0,Edge,100
3682,3343228,0,Safari,100
3683,3343397,0,Chrome,1.685393258
3684,3343397,0,Safari,98.31460674
3685,3343709,0,Safari,100
3686,3348251,0,Chrome,0.081866558
3687,3348251,0,Edge,99.91813344
3688,3349092,0,Edge,82.1704318
3689,3349092,0,Safari,17.8295682
3690,3349583,0,Safari,100
3691,3350980,0,Edge,31.48148148
3692,3350980,0,Safari,68.51851852
3693,3351147,0,Chrome,20.80924855
3694,3351147,0,Edge,79.19075145
3695,3351390,0,Chrome,5.970149254
3696,3351390,0,Firefox,94.02985075
3697,3353724,0,Chrome,77.56790416
3698,3353724,0,Edge,2.606452378
3699,3353724,0,Firefox,18.48238643
3700,3353724,0,Safari,1.343257028
3701,3353996,0,Chrome,0.116110305
3702,3353996,0,Edge,99.8838897
3703,3354792,0,Chrome,100
3704,3354985,0,Edge,86.19325673
3705,3354985,0,Safari,13.80674327
3706,3355019,0,Chrome,72.13526534
3707,3355019,0,Safari,27.86473466
3708,3356039,0,Safari,100
3709,3356331,0,Chrome,98.44150447
3710,3356331,0,Safari,1.558495532
3711,3356746,0,Edge,97.36842105
3712,3356746,0,Safari,2.631578947
3713,3356769,0,Safari,100
3714,3356790,0,Chrome,100
3715,3357089,0,Chrome,84.76526743
3716,3357089,0,Edge,14.45664967
3717,3357089,0,Safari,0.778082908
3718,3357334,0,Chrome,92.96443703
3719,3357334,0,Safari,7.035562973
3720,3357343,0,Edge,80
3721,3357343,0,Safari,20
3722,3357388,0,Chrome,31.58148942
3723,3357388,0,Edge,68.41851058
3724,3357527,0,Chrome,3.457518092
3725,3357527,0,Firefox,95.81881533
3726,3357527,0,Safari,0.723666577
3727,3358400,0,Chrome,0.854700855
3728,3358400,0,Edge,96.45909646
3729,3358400,0,Safari,2.686202686
3730,3359325,0,Firefox,43.62964798
3731,3359325,0,Safari,56.37035202
3732,3368008,0,Edge,61.61616162
3733,3368008,0,Safari,38.38383838
3734,3379130,0,Edge,22.22222222
3735,3379130,0,Safari,77.77777778
3736,3380530,0,Chrome,61.43518519
3737,3380530,0,Edge,38.56481481
3738,3380615,0,Chrome,100
3739,3380665,0,Chrome,100
3740,3381575,0,Edge,100
3741,3381831,0,Chrome,6.329113924
3742,3381831,0,Edge,28.10126582
3743,3381831,0,Firefox,65.56962025
3744,3382374,0,Edge,100
3745,3384526,0,Safari,100
3746,3384827,0,Chrome,99.82895351
3747,3384827,0,Safari,0.171046494
3748,3384838,0,Chrome,99.90904957
3749,3384838,0,Safari,0.090950432
3750,3386420,0,Safari,100
3751,3387268,0,Chrome,100
3752,3389118,0,Edge,100
3753,3389266,0,Edge,99.99714098
3754,3389266,0,Safari,0.002859022
3755,3390092,0,Edge,100
3756,3390400,0,Chrome,23.723229
3757,3390400,0,Edge,0.329489292
3758,3390400,0,Firefox,2.405271829
3759,3390400,0,Safari,73.54200988
3760,3390540,0,Chrome,100
3761,3390904,0,Edge,100
3762,3391624,0,Firefox,43.36574206
3763,3391624,0,Safari,56.63425794
3764,3392036,0,Chrome,0.009970658
3765,3392036,0,Edge,6.255875566
3766,3392036,0,Firefox,93.73415378
3767,3393829,0,Safari,100
3768,3396482,0,Safari,100
3769,3397924,0,Chrome,53.33333333
3770,3397924,0,Safari,46.66666667
3771,3398456,0,Edge,40.84507042
3772,3398456,0,Safari,59.15492958
3773,3399833,0,Safari,100
3774,3399916,0,Chrome,65.81632653
3775,3399916,0,Edge,0.510204082
3776,3399916,0,Safari,33.67346939
3777,3400000,0,Edge,92.68292683
3778,3400000,0,Safari,7.317073171
3779,3400156,0,Edge,29.11392405
3780,3400156,0,Safari,70.88607595
3781,3400508,0,Edge,100
3782,3402038,0,Chrome,84.67202142
3783,3402038,0,Firefox,15.1048639
3784,3402038,0,Safari,0.223114681
3785,3402232,0,Edge,100
3786,3402359,0,Safari,100
3787,3402662,0,Firefox,20.12987013
3788,3402662,0,Safari,79.87012987
3789,3402742,0,Chrome,1.699029126
3790,3402742,0,Edge,52.42718447
3791,3402742,0,Safari,45.87378641
3792,3403531,0,Chrome,79.65474723
3793,3403531,0,Edge,20.34525277
3794,3403561,0,Edge,6.580829757
3795,3403561,0,Safari,93.41917024
3796,3403653,0,Chrome,99.91673605
3797,3403653,0,Firefox,0.083263947
3798,3403734,0,Firefox,100
3799,3404051,0,Safari,100
3800,3404266,0,Chrome,0.305810398
3801,3404266,0,Safari,99.6941896
3802,3404476,0,Chrome,0.020230629
3803,3404476,0,Edge,99.97976937
3804,3404948,0,Safari,100
3805,3407302,0,Edge,100
3806,3407873,0,Safari,100
3807,3412184,0,Safari,100
3808,3412257,0,Chrome,68.26635453
3809,3412257,0,Edge,31.65561191
3810,3412257,0,Safari,0.078033554
3811,3413105,0,Chrome,100
3812,3414461,0,Edge,100
3813,3415096,0,Edge,98.86822959
3814,3415096,0,Safari,1.131770412
3815,3415322,0,Chrome,100
3816,3418823,0,Edge,33.33333333
3817,3418823,0,Safari,66.66666667
3818,3418829,0,Chrome,2.066115702
3819,3418829,0,Safari,97.9338843
3820,3419553,0,Chrome,100
3821,3422204,0,Firefox,100
3822,3422680,0,Chrome,100
3823,3422745,0,Chrome,90.28384279
3824,3422745,0,Edge,0.163755459
3825,3422745,0,Safari,9.552401747
3826,3422858,0,Edge,91.30434783
3827,3422858,0,Safari,8.695652174
3828,3422893,0,Safari,100
3829,3422941,0,Chrome,46.42857143
3830,3422941,0,Edge,32.14285714
3831,3422941,0,Safari,21.42857143
3832,3423040,0,Chrome,98.82326254
3833,3423040,0,Edge,0.020793754
3834,3423040,0,Firefox,0.065216775
3835,3423040,0,Safari,1.090726931
3836,3423580,0,Safari,100
3837,3423705,0,Safari,100
3838,3424193,0,Chrome,52.94117647
3839,3424193,0,Safari,47.05882353
3840,3424677,0,Chrome,99.8525198
3841,3424677,0,Edge,0.147480196
3842,3426153,0,Chrome,100
3843,3427010,0,Chrome,100
3844,3427063,0,Chrome,92.59395726
3845,3427063,0,Safari,7.406042741
3846,3427116,0,Safari,100
3847,3427187,0,Chrome,84.4613918
3848,3427187,0,Edge,15.5386082
3849,3428208,0,Chrome,0.08583691
3850,3428208,0,Safari,99.91416309
3851,3428267,0,Edge,100
3852,3428324,0,Safari,100
3853,3428743,0,Chrome,100
3854,3428928,0,Chrome,2.309623431
3855,3428928,0,Edge,97.69037657
3856,3431086,0,Chrome,100
3857,3431201,0,Chrome,2
3858,3431201,0,Edge,96
3859,3431201,0,Safari,2
3860,3431447,0,Safari,100
3861,3431639,0,Chrome,26.68810289
3862,3431639,0,Firefox,64.79099678
3863,3431639,0,Safari,8.520900322
3864,3432285,0,Chrome,94.08193639
3865,3432285,0,Safari,5.918063606
3866,3433484,0,Edge,100
3867,3433877,0,Chrome,14.18439716
3868,3433877,0,Edge,34.04255319
3869,3433877,0,Safari,51.77304965
3870,3434557,0,Chrome,100
3871,3434812,0,Edge,100
3872,3434913,0,Chrome,100
3873,3435106,0,Edge,79.24528302
3874,3435106,0,Firefox,20.75471698
3875,3435741,0,Chrome,45.45454545
3876,3435741,0,Safari,54.54545455
3877,3435999,0,Chrome,100
3878,3440137,0,Safari,100
3879,3441167,0,Safari,100
3880,3443602,0,Safari,100
3881,3444026,0,Firefox,100
3882,3445604,0,Safari,100
3883,3447039,0,Chrome,59.51296773
3884,3447039,0,Safari,40.48703227
3885,3449193,0,Safari,100
3886,3449711,0,Chrome,100
3887,3449730,0,Safari,100
3888,3449846,0,Chrome,10.63829787
3889,3449846,0,Edge,89.36170213
3890,3449882,0,Safari,100
3891,3450247,0,Edge,100
3892,3451242,0,Chrome,2.43902439
3893,3451242,0,Edge,97.56097561
3894,3451256,0,Firefox,100
3895,3451267,0,Safari,100
3896,3451475,0,Safari,100
3897,3452884,0,Chrome,100
3898,3455164,0,Safari,100
3899,3456387,0,Safari,100
3900,3457252,0,Safari,100
3901,3460100,0,Chrome,1.130653266
3902,3460100,0,Safari,98.86934673
3903,3460921,0,Chrome,100
3904,3462174,0,Chrome,26.69902913
3905,3462174,0,Edge,73.30097087
3906,3462473,0,Chrome,100
3907,3463540,0,Firefox,12.92246521
3908,3463540,0,Safari,87.07753479
3909,3463701,0,Chrome,100
3910,3463916,0,Safari,100
3911,3464225,0,Chrome,9.272404614
3912,3464225,0,Edge,83.40727595
3913,3464225,0,Safari,7.320319432
3914,3465255,0,Chrome,95.13433054
3915,3465255,0,Edge,4.865669457
3916,3465490,0,Chrome,1.142857143
3917,3465490,0,Edge,98.85714286
3918,3466353,0,Chrome,24.61956522
3919,3466353,0,Edge,75.38043478
3920,3467300,0,Safari,100
3921,3468510,0,Safari,100
3922,3471079,0,Chrome,1.414427157
3923,3471079,0,Edge,98.58557284
3924,3472153,0,Safari,100
3925,3472407,0,Chrome,100
3926,3472453,0,Safari,100
3927,3472990,0,Chrome,96.33507853
3928,3472990,0,Edge,3.664921466
3929,3475865,0,Firefox,100
3930,3475920,0,Edge,92.97706117
3931,3475920,0,Safari,7.02293883
3932,3478588,0,Edge,100
3933,3478681,0,Chrome,100
3934,3478712,0,Chrome,100
3935,3481783,0,Chrome,99.30974978
3936,3481783,0,Safari,0.690250216
3937,3485306,0,Safari,100
3938,3485534,0,Edge,100
3939,3486151,0,Edge,96.52406417
3940,3486151,0,Safari,3.475935829
3941,3486399,0,Chrome,100
3942,3487975,0,Chrome,73.4082397
3943,3487975,0,Edge,26.5917603
3944,3489575,0,Chrome,21.50194828
3945,3489575,0,Safari,78.49805172
3946,3490387,0,Chrome,100
3947,3492606,0,Edge,100
3948,3492666,0,Chrome,99.86330734
3949,3492666,0,Firefox,0.136692659
3950,3493433,0,Chrome,100
3951,3493459,0,Safari,100
3952,3493525,0,Safari,100
3953,3496477,0,Chrome,91.4611899
3954,3496477,0,Safari,8.538810098
3955,3497085,0,Chrome,0.017385257
3956,3497085,0,Edge,7.075799722
3957,3497085,0,Safari,92.90681502
3958,3497404,0,Safari,100
3959,3497470,0,Chrome,98.03943045
3960,3497470,0,Edge,1.960569551
3961,3498540,0,Chrome,99.83790173
3962,3498540,0,Safari,0.162098272
3963,3498688,0,Edge,1.906013802
3964,3498688,0,Safari,98.0939862
3965,3500871,0,Edge,45.28571429
3966,3500871,0,Safari,54.71428571
3967,3500983,0,Edge,100
3968,3501160,0,Safari,100
3969,3502624,0,Firefox,100
3970,3503581,0,Edge,3.658536585
3971,3503581,0,Safari,96.34146341
3972,3503805,0,Chrome,13.39539929
3973,3503805,0,Safari,86.60460071
3974,3503914,0,Firefox,29.34782609
3975,3503914,0,Safari,70.65217391
3976,3504297,0,Safari,100
3977,3513165,0,Edge,100
3978,3513417,0,Chrome,1.351351351
3979,3513417,0,Edge,98.31081081
3980,3513417,0,Safari,0.337837838
3981,3513549,0,Chrome,8.695652174
3982,3513549,0,Edge,91.30434783
3983,3516661,0,Edge,59.31874827
3984,3516661,0,Safari,40.68125173
3985,3517001,0,Safari,100
3986,3517363,0,Edge,98.7517337
3987,3517363,0,Safari,1.248266297
3988,3517408,0,Chrome,6.177606178
3989,3517408,0,Safari,93.82239382
3990,3518138,0,Firefox,0.059844405
3991,3518138,0,Safari,99.9401556
3992,3519595,0,Chrome,100
3993,3520460,0,Chrome,100
3994,3521182,0,Safari,100
3995,3522056,0,Chrome,96.44444444
3996,3522056,0,Safari,3.555555556
3997,3522630,0,Chrome,100
3998,3522741,0,Edge,98.31121834
3999,3522741,0,Safari,1.688781665
4000,3523490,0,Safari,100
4001,3526403,0,Chrome,3.009977362
4002,3526403,0,Firefox,96.92294793
4003,3526403,0,Safari,0.067074704
4004,3527388,0,Chrome,99.96760959
4005,3527388,0,Safari,0.032390412
4006,3527869,0,Safari,100
4007,3528223,0,Edge,97.67325494
4008,3528223,0,Safari,2.326745059
4009,3528398,0,Chrome,100
4010,3529108,0,Chrome,95.22326064
4011,3529108,0,Edge,0.083073728
4012,3529108,0,Firefox,4.693665628
4013,3529229,0,Chrome,72.06634904
4014,3529229,0,Safari,27.93365096
4015,3530963,0,Chrome,100
4016,3531668,0,Edge,100
4017,3532288,0,Chrome,21.7881992
4018,3532288,0,Edge,78.16797239
4019,3532288,0,Firefox,0.043828412
4020,3533479,0,Chrome,3.947368421
4021,3533479,0,Edge,35.52631579
4022,3533479,0,Safari,60.52631579
4023,3534457,0,Safari,100
4024,3534656,0,Chrome,35.96491228
4025,3534656,0,Edge,64.03508772
4026,3534980,0,Chrome,100
4027,3535181,0,Chrome,100
4028,3536714,0,Safari,100
4029,3537289,0,Chrome,100
4030,3537836,0,Chrome,100
4031,3538124,0,Chrome,0.702576112
4032,3538124,0,Edge,99.29742389
4033,3538175,0,Safari,100
4034,3538257,0,Safari,100
4035,3538360,0,Chrome,100
4036,3538849,0,Safari,100
4037,3539550,0,Safari,100
4038,3539693,0,Chrome,69.2665638
4039,3539693,0,Edge,30.7334362
4040,3540280,0,Chrome,13.29204383
4041,3540280,0,Edge,81.89614102
4042,3540280,0,Safari,4.81181515
4043,3540514,0,Chrome,97.60073823
4044,3540514,0,Edge,2.399261766
4045,3685203,0,Safari,100
4046,3689090,0,Edge,0.444624091
4047,3689090,0,Safari,99.55537591
4048,3690160,0,Chrome,71.6563786
4049,3690160,0,Edge,28.3436214
4050,3703726,0,Safari,100
4051,3705099,0,Chrome,25.17334441
4052,3705099,0,Edge,0.033215694
4053,3705099,0,Firefox,74.7934399
4054,3708091,0,Chrome,57.07664294
4055,3708091,0,Edge,42.92335706
4056,3708380,0,Chrome,100
4057,3708639,0,Chrome,99.71747813
4058,3708639,0,Edge,0.281413939
4059,3708639,0,Safari,0.001107929
4060,3709591,0,Safari,100
4061,3710083,0,Chrome,100
4062,3711794,0,Firefox,100
4063,3711835,0,Edge,100
4064,3712743,0,Safari,100
4065,3713201,0,Chrome,100
4066,3714023,0,Firefox,100
4067,3717790,0,Chrome,89.75485685
4068,3717790,0,Edge,10.00527301
4069,3717790,0,Safari,0.239870139
4070,3719297,0,Chrome,5.64516129
4071,3719297,0,Firefox,94.35483871
4072,3719326,0,Chrome,49.06759907
4073,3719326,0,Edge,50.93240093
4074,3719789,0,Chrome,3.174603175
4075,3719789,0,Edge,96.82539683
4076,3722498,0,Firefox,99.93843718
4077,3722498,0,Safari,0.061562816
4078,3722746,0,Safari,100
4079,3724187,0,Edge,41.86910454
4080,3724187,0,Safari,58.13089546
4081,3724397,0,Safari,100
4082,3725430,0,Chrome,20.23809524
4083,3725430,0,Safari,79.76190476
4084,3727775,0,Safari,100
4085,3727778,0,Edge,100
4086,3729440,0,Chrome,94.77033122
4087,3729440,0,Edge,4.593375657
4088,3729440,0,Firefox,0.002872655
4089,3729440,0,Safari,0.633420471
4090,3730038,0,Safari,100
4091,3730828,0,Chrome,6.666666667
4092,3730828,0,Firefox,93.33333333
4093,3731424,0,Safari,100
4094,3731550,0,Safari,100
4095,3731931,0,Chrome,1.587301587
4096,3731931,0,Safari,98.41269841
4097,3733286,0,Safari,100
4098,3735949,0,Safari,100
4099,3737807,0,Safari,100
4100,3739172,0,Chrome,100
4101,3739289,0,Edge,13.74045802
4102,3739289,0,Firefox,2.290076336
4103,3739289,0,Safari,83.96946565
4104,3743271,0,Chrome,11.69811321
4105,3743271,0,Safari,88.30188679
4106,3744217,0,Chrome,99.44466095
4107,3744217,0,Firefox,0.555339049
4108,3744591,0,Edge,100
4109,3745328,0,Chrome,18.75
4110,3745328,0,Edge,81.25
4111,3745396,0,Edge,1.180572715
4112,3745396,0,Safari,98.81942728
4113,3747760,0,Edge,100
4114,3747790,0,Chrome,41.37353434
4115,3747790,0,Edge,28.14070352
4116,3747790,0,Firefox,29.22948074
4117,3747790,0,Safari,1.256281407
4118,3747990,0,Chrome,28.94736842
4119,3747990,0,Edge,71.05263158
4120,3750182,0,Safari,100
4121,3750509,0,Safari,100
4122,3751259,0,Edge,100
4123,3752819,0,Chrome,100
4124,3757631,0,Chrome,15.58441558
4125,3757631,0,Edge,81.81818182
4126,3757631,0,Safari,2.597402597
4127,3930409,0,Edge,100
4128,3930897,0,Edge,99.50482148
4129,3930897,0,Safari,0.495178525
4130,3930973,0,Safari,100
4131,3932609,0,Chrome,31.25
4132,3932609,0,Safari,68.75
4133,3933360,0,Safari,100
